ID;MSG;SHARES;LIKES;COMMENTS;PROPERTIES;CREATED
813132092154607_1050804671720680;hello;;236;1;;2017-03-07T07:13:06+0000
813132092154607_1050698225064658;hello;"{""count""=>2}";236;1;;2017-03-07T03:34:23+0000
813132092154607_1050254061775741;hello;"{""count""=>2}";196;2;;2017-03-06T13:03:36+0000
813132092154607_1050088255125655;hello;"{""count""=>1}";178;1;;2017-03-06T07:38:31+0000
813132092154607_1049960488471765;hello;"{""count""=>1}";189;2;;2017-03-06T03:05:05+0000
813132092154607_1049483731852774;hello;;279;1;;2017-03-05T13:20:11+0000
813132092154607_1049277455206735;hello;"{""count""=>2}";275;6;;2017-03-05T07:05:05+0000
813132092154607_1049166135217867;hello;"{""count""=>1}";231;4;;2017-03-05T03:05:03+0000
813132092154607_1047807248687089;hello;"{""count""=>1}";202;2;;2017-03-04T13:05:05+0000
813132092154607_1048600451941102;hello;"{""count""=>2}";208;3;;2017-03-04T08:31:26+0000
813132092154607_1047736932027454;hello;;239;1;;2017-03-04T03:05:02+0000
813132092154607_1047787232022424;hello;"{""count""=>3}";238;2;;2017-03-03T13:05:08+0000
813132092154607_1047737715360709;hello;"{""count""=>4}";228;0;;2017-03-03T06:13:42+0000
813132092154607_1047589055375575;hello;"{""count""=>3}";243;0;;2017-03-03T02:09:40+0000
813132092154607_1047005268767287;hello;;295;6;;2017-03-02T07:15:01+0000
813132092154607_1046348648832949;hello;"{""count""=>1}";154;1;"[{""name""=>""Length"", ""text""=>""05:53""}]";2017-03-02T03:05:11+0000
813132092154607_1046827565451724;hello;"{""count""=>3}";66;0;;2017-03-02T00:46:14+0000
813132092154607_1046386868829127;hello;"{""count""=>1}";212;4;;2017-03-01T11:00:05+0000
813132092154607_1046324408835373;hello;"{""count""=>1}";271;2;;2017-03-01T08:53:06+0000
813132092154607_1046274492173698;hello;;83;2;;2017-03-01T07:17:02+0000
813132092154607_1046171308850683;hello;;238;1;;2017-03-01T04:34:02+0000
813132092154607_1045610935573387;hello;;290;3;;2017-02-28T13:05:01+0000
813132092154607_1045540938913720;hello;"{""count""=>2}";278;4;;2017-02-28T07:20:00+0000
813132092154607_1045420138925800;hello;"{""count""=>1}";331;1;;2017-02-28T03:13:01+0000
813132092154607_1044937242307423;hello;"{""count""=>3}";151;3;"[{""name""=>""Length"", ""text""=>""12:20""}]";2017-02-27T15:14:02+0000
813132092154607_1044772362323911;hello;"{""count""=>2}";236;0;;2017-02-27T07:45:01+0000
813132092154607_1044651725669308;hello;;233;4;;2017-02-27T03:20:01+0000
813132092154607_1044199022381245;hello;"{""count""=>1}";316;1;;2017-02-26T13:05:02+0000
813132092154607_1044036465730834;hello;;210;3;;2017-02-26T07:23:11+0000
813132092154607_1043908422410305;hello;"{""count""=>2}";102;16;"[{""name""=>""Length"", ""text""=>""00:16""}]";2017-02-26T02:30:45+0000
813132092154607_1043517555782725;hello;"{""count""=>7}";361;5;;2017-02-25T13:15:01+0000
