ID;MSG;SHARES;LIKES;COMMENTS;PROPERTIES;CREATED
219295894796664_1424362130956695;hello;"{""count""=>3}";50;1;;2017-03-22T13:10:00+0000
219295894796664_1423969354329306;hello;"{""count""=>6}";152;2;;2017-03-22T04:11:00+0000
219295894796664_1423031034423138;hello;"{""count""=>8}";131;3;;2017-03-21T09:20:00+0000
219295894796664_1422405771152331;hello;"{""count""=>1}";77;3;;2017-03-20T13:00:00+0000
219295894796664_1422242994501942;hello;"{""count""=>1}";188;5;;2017-03-20T08:16:17+0000
219295894796664_1374009962658579;;"{""count""=>5}";152;1;;2017-03-20T03:08:12+0000
219295894796664_1420044608055114;hello;;33;0;;2017-03-19T04:00:00+0000
219295894796664_1418348774891364;hello;"{""count""=>3}";68;0;;2017-03-18T01:48:11+0000
219295894796664_1419445201448388;hello;;127;1;;2017-03-17T12:30:00+0000
219295894796664_1419265614799680;hello;"{""count""=>8}";108;0;;2017-03-17T04:35:01+0000
219295894796664_1418348004891441;hello;"{""count""=>1}";71;0;;2017-03-16T10:00:06+0000
219295894796664_1417704501622458;hello;"{""count""=>1}";148;0;;2017-03-15T13:00:00+0000
219295894796664_1416503678409207;hello;"{""count""=>7}";70;1;;2017-03-15T04:10:01+0000
219295894796664_1416863168373258;hello;;118;0;;2017-03-14T12:51:42+0000
219295894796664_1416499788409596;hello;"{""count""=>1}";32;0;;2017-03-14T04:00:02+0000
219295894796664_1415903775135864;hello;"{""count""=>6}";90;0;"[{""name""=>""Length"", ""text""=>""00:35""}]";2017-03-13T11:39:00+0000
219295894796664_1415701208489454;hello;"{""count""=>3}";37;13;;2017-03-13T07:48:36+0000
219295894796664_1415699595156282;hello;"{""count""=>4}";68;0;;2017-03-13T06:15:01+0000
219295894796664_1410204975705744;hello;"{""count""=>1}";33;0;;2017-03-12T04:30:33+0000
219295894796664_1412867942106114;hello;"{""count""=>2}";96;0;;2017-03-11T07:00:07+0000
219295894796664_1412806462112262;;"{""count""=>2}";52;0;;2017-03-11T02:14:17+0000
219295894796664_1411888768870698;hello;"{""count""=>3}";145;1;;2017-03-10T11:37:10+0000
219295894796664_1411838592209049;;"{""count""=>5}";71;1;;2017-03-10T10:45:38+0000
219295894796664_1411779735548268;hello;"{""count""=>63}";1151;21;;2017-03-10T09:21:42+0000
219295894796664_1410203719039203;hello;;55;0;;2017-03-09T09:40:02+0000
219295894796664_1409751825751059;hello;;30;0;;2017-03-09T03:14:45+0000
219295894796664_1408859075840334;hello;"{""count""=>3}";171;2;;2017-03-08T12:02:08+0000
219295894796664_1408550835871158;hello;;50;0;;2017-03-08T06:01:05+0000
219295894796664_1407583559301219;hello;"{""count""=>1}";132;0;;2017-03-07T11:18:07+0000
219295894796664_1407478979311677;hello;"{""count""=>1}";78;0;;2017-03-07T09:18:01+0000
219295894796664_1406535082739400;hello;"{""count""=>22}";173;4;;2017-03-06T11:00:00+0000
219295894796664_1406309189428656;hello;"{""count""=>1}";30;0;;2017-03-06T04:30:33+0000
219295894796664_1404670172925891;hello;"{""count""=>4}";82;0;;2017-03-05T01:15:01+0000
219295894796664_1402319793160929;hello;;31;0;;2017-03-04T04:00:01+0000
219295894796664_1403050276421214;hello;"{""count""=>1}";137;0;;2017-03-04T03:35:00+0000
219295894796664_1403160013076907;hello;"{""count""=>103}";271;188;;2017-03-03T07:13:02+0000
219295894796664_1402317789827796;hello;"{""count""=>2}";45;0;;2017-03-03T03:00:03+0000
219295894796664_1402287299830845;hello;;70;0;;2017-03-02T10:27:16+0000
219295894796664_1395930660466509;hello;"{""count""=>2}";87;1;;2017-03-02T08:35:00+0000
